,permno,ticker
66899,85176,DXPE
66900,85177,EGHT
66901,85177,NTRG
66902,85177,NTRG
66903,85177,EGHT
66904,85177,EGHT
66905,85177,EGHT
66906,85178,FBNW
66907,85178,FBNW
66908,85179,FBRK
66909,85179,CMBC
66910,85180,FGII
66911,85180,FGI
66912,85180,FGI
66913,85180,FGH
66914,85181,FSPT
66915,85182,GALTF
66916,85182,GALT
66917,85183,GOSB
66918,85184,HBIX
66919,85185,HCAP
66920,85185,HCAP
66921,85186,HENL
66922,85187,HSKA
66923,85187,HSKA
66924,85187,HSKA
66925,85188,IMAA
66926,85189,IONCY
66927,85190,JLMI
66928,85191,LAIX
66929,85191,LAIX
66930,85192,LZRCF
66931,85192,LZRC
66932,85192,TLCV
66933,85192,TLCV
66934,85192,TLCV
66935,85192,TLCV
66936,85193,MDDS
66937,85193,MDDS
66938,85194,MONT
66939,85194,MONT
66940,85195,MRCM
66941,85196,NTBK
66942,85196,NTBK
66943,85196,NTBK
66944,85197,NVLDF
66945,85197,NVLD
66946,85198,OZRK
66947,85198,OZK
66948,85199,AIMS
66949,85200,PCFR
66950,85200,CDSI
66951,85201,AIDC
66952,85201,AIDC
66953,85201,ALGR
66954,85201,GRP
66955,85202,PHSB
66956,85202,PHSB
66957,85202,PHSB
66958,85203,PTUS
66959,85204,PVTR
66960,85204,BFLY
66961,85204,BFLY
66962,85205,QGLY
66963,85205,QGLY
66964,85205,PRPH
66965,85206,RITTF
66966,85206,RITT
66967,85206,RITT
66968,85207,SCHI
66969,85207,SCHI
66970,85207,SCHI
66971,85207,CURA
66972,85207,CURA
66973,85208,SCHK
66974,85208,
66975,85208,SCHK
66976,85208,SCHK
66977,85208,SIRO
66978,85208,SIRO
66979,85209,SEFC
66980,85209,VCFC
66981,85209,VCFC
66982,85210,SHUF
66983,85210,SHF
66984,85210,SHF
66985,85211,SLHO
66986,85211,SYNM
66987,85211,SYNM
66988,85211,SYNM
66989,85212,SPRX
66990,85213,SVIN
66991,85213,SVIN
66992,85214,TENT
66993,85214,FOXX
66994,85215,TGRP
66995,85216,TRBR
66996,85217,TRVL
66997,85217,TRVL
66998,85218,TSFW
66999,85218,MCTR
67000,85218,MCTR
67001,85219,TSND
67002,85220,BLMP
67003,85221,TUNE
67004,85221,LDIG
67005,85222,UNIQ
67006,85222,CMPP
67007,85223,VDAT
67008,85223,VDAT
67009,85223,VDAT
67010,85223,ONSM
67011,85223,ONSM
67012,85224,VESC
67013,85225,VMTI
67014,85225,VMTI
67015,85225,IVOW
67016,85225,IVOW
67017,85227,WOSI
67018,85228,CBIV
67019,85231,CTV
67020,85231,CTV
67021,85232,BJ
67022,85233,PIX
67023,85233,PIX
67024,85234,PZN
67025,85234,PZN
67026,85234,PZN
67027,85234,CXW
67028,85234,CXW
67029,85234,CXW
67030,85234,CXW
67031,85234,CXW
67032,85234,CXW
67033,85234,CXW
67034,85234,CXW
67035,85235,ZNH
67036,85235,ZNH
67037,85235,ZNH
67038,85236,ALFD
67039,85236,ALFD
67040,85236,ALFD
67041,85236,SECR
67042,85237,ELP
67043,85237,ELP
67044,85238,EOP
67045,85238,EOP
67046,85238,EOP
67047,85239,GLC
67048,85239,GLC
67049,85240,HC
67050,85240,HC
67051,85240,HC
67052,85241,HSI
67053,85242,HZP
67054,85243,IH
67055,85243,IH
67056,85244,AAHS
67057,85245,INC
67058,85245,INCX
67059,85245,VWKS
67060,85245,VWKS
67061,85245,AMCS
67062,85246,LAP
67063,85246,JLL
67064,85246,JLL
67065,85246,JLL
67066,85247,MUI
67067,85247,MUI
67068,85248,OTF
67069,85249,PLH
67070,85249,PLH
67071,85250,SM
67072,85250,SM
67073,85250,CEP
67074,85251,PRU
67075,85252,ADNEA
67076,85252,
67077,85252,
67078,85252,
67079,85252,ADNEA
67080,85252,ADNEA
67081,85253,ECA
67082,85253,ECA
67083,85254,BRH
67084,85254,ABV
67085,85254,ABV
67086,85254,ABV
67087,85254,ABEV
67088,85254,ABEV
67089,85255,CPS
67090,85255,CPS
67091,85256,SEM
67092,85257,AME
67093,85257,AME
67094,85258,CLV
67095,85259,EBC
67096,85259,BNN
67097,85259,BNN
67098,85259,BNN
67099,85259,BNN
67100,85259,BNN
67101,85259,BNN
67102,85259,BAM
67103,85259,BAM
67104,85259,BAM
67105,85259,BAM
67106,85259,BAM
67107,85259,BAM
67108,85259,BAM
67109,85259,BAM
67110,85259,BN
67111,85260,ICH
67112,85260,ICH
67113,85261,IST
67114,85261,MT
67115,85261,MT
67116,85261,MT
67117,85261,MT
67118,85261,MT
67119,85261,MT
67120,85264,PNP
67121,85265,SLG
67122,85265,SLG
67123,85265,SLG
67124,85266,SOI
67125,85266,SOI
67126,85267,TZA
67127,85267,TZA
67128,85268,USL
67129,85269,VLO
67130,85270,SAA
67131,85271,ACAS
67132,85271,ACAS
67133,85271,ACAS
67134,85272,AEHR
67135,85272,AEHR
67136,85273,ASFD
67137,85274,AVGP
67138,85274,TRIP
67139,85275,AZUR
67140,85276,CFAM
67141,85277,CNCX
67142,85278,CNGL
67143,85279,AAGC
67144,85279,AAGC
67145,85280,CRZO
67146,85281,CTBC
67147,85282,DENHY
67148,85283,DOCI
67149,85284,DSCS
67150,85285,EDAP
67151,85285,EDAP
67152,85286,EGEO
67153,85287,ALLT
67154,85287,ALLT
67155,85287,AACI
67156,85287,AACI
67157,85288,EXEC
67158,85289,EYES
67159,85290,FDOT
67160,85290,FDOT
67161,85291,GCOM
67162,85292,HAKI
67163,85292,HAKI
67164,85293,HYSQ
67165,85293,HYSQ
67166,85293,NUVO
67167,85293,NUVO
67168,85293,ABIO
67169,85293,ABIO
67170,85293,ABIO
67171,85293,ABIO
67172,85293,ORKA
67173,85294,IINT
67174,85294,IINT
67175,85295,AWSI
67176,85295,AWSI
67177,85295,
67178,85295,AWSI
67179,85296,INIS
67180,85297,INVA
67181,85298,KNDL
67182,85299,LKFN
67183,85300,LKST
67184,85301,NERIF
67185,85302,NSPR
67186,85303,NTFY
67187,85303,NTFY
67188,85304,OCLR
67189,85305,OFPI
67190,85306,OMTL
67191,85306,OMTL
67192,85307,ONST
67193,85307,ONST
67194,85308,AFGI
67195,85309,ORAL
67196,85310,PCIG
67197,85311,PEGS
67198,85311,PEGS
67199,85312,PFSCF
67200,85313,PGEN
67201,85314,QADI
67202,85314,QADI
67203,85314,QADB
67204,85315,RBOT
67205,85316,AMER
67206,85317,SHBK
67207,85317,SHBK
67208,85317,SHBK
67209,85318,STER
67210,85319,SYNT
67211,85320,TACX
67212,85320,TAXC
67213,85320,TACX
67214,85320,HMNA
67215,85320,HMNY
67216,85320,HMNY
67217,85320,HMNY
67218,85320,HMNY
67219,85321,TCIVA
67220,85322,TPARY
67221,85322,ENON
67222,85322,EURO
67223,85322,EURO
67224,85322,EURO
67225,85323,TWRI
67226,85324,ABAC
67227,85324,ABAC
67228,85325,VAIB
67229,85325,VIBC
67230,85326,WCRXY
67231,85326,WCRX
67232,85327,KPG
67233,85327,KPG
67234,85331,AVI
67235,85331,AVI
67236,85332,BHB
67237,85332,BHB
67238,85333,BXH
67239,85333,HIL
67240,85333,HIL
67241,85333,HILL
67242,85334,GRL
67243,85335,HOE
67244,85336,IDG
67245,85336,IDG
67246,85336,IDGR
67247,85336,IDGR
67248,85337,IBA
67249,85337,IBA
67250,85337,IBA
67251,85337,IBA
67252,85337,IBA
67253,85337,IBA
67254,85338,CLH
67255,85339,MHN
67256,85339,MHN
67257,85339,MHN
67258,85339,MHN
67259,85340,MFL
67260,85340,MFL
67261,85340,MFL
67262,85340,MFL
67263,85340,MFL
67264,85341,FIN
67265,85342,SPI
67266,85343,SCZ
67267,85343,SCZ
67268,85344,SCZ
67269,85344,SCZ
67270,85346,NAT
67271,85346,NAT
67272,85346,NAT
67273,85346,NAT
67274,85346,NAT
67275,85347,TFR
67276,85348,YUM
67277,85348,YUM
67278,85349,MRA
67279,85349,ARM
67280,85349,MTOR
67281,85350,ACSEF
67282,85350,ACSEF
67283,85350,ACSEF
67284,85351,ACYT
67285,85351,TPTH
67286,85352,AEHCF
67287,85353,ALSI
67288,85353,RLRN
67289,85354,AMEN
67290,85354,AMEN
67291,85354,AMEN
67292,85354,AMEN
67293,85354,AMEN
67294,85354,AMEN
67295,85355,BCICF
67296,85355,BCICF
67297,85356,BDOG
67298,85356,WALK
67299,85357,BEDS
67300,85357,BDS
67301,85358,BEIQ
67302,85358,BEIQ
67303,85359,AMBJ
67304,85359,AMBJ
67305,85360,BEST
67306,85361,BLPG
67307,85362,CABL
67308,85363,CASL
67309,85364,COPI
67310,85364,COPI
67311,85365,COYT
67312,85366,CPTI
67313,85367,AMDC
67314,85368,CSNT
67315,85370,CTRY
67316,85370,CTRY
67317,85371,EDUT
67318,85372,FARO
67319,85373,FNCE
67320,85374,HATV
67321,85374,HTV
67322,85375,AIMAZ
67323,85375,AIA
67324,85375,AIA
67325,85375,AIA
67326,85376,HEPH
67327,85376,HRBR
67328,85377,IAIC
67329,85377,
67330,85377,IAIC
67331,85377,WAVD
67332,85377,WAVD
67333,85377,AIFF
67334,85378,ILFO
67335,85379,ITSW
67336,85380,JDEC
67337,85381,KINT
67338,85382,MBIO
67339,85382,VLTS
67340,85382,VLTS
67341,85383,AICO
67342,85383,AICO
67343,85384,MTGNY
67344,85385,NSOL
67345,85386,NVST
67346,85386,NVST
67347,85387,NWCM
67348,85388,NXLK
67349,85388,XOXO
67350,85388,XOXO
67351,85389,PBTX
67352,85389,PBTX
67353,85390,PLCE
67354,85390,PLCE
67355,85390,PLCE
67356,85391,AAMD
67357,85391,AAMD
67358,85392,PRAN
67359,85393,PRBZ
67360,85394,PSMT
67361,85395,PVSW
67362,85396,RCNC
67363,85397,RDCMF
67364,85397,RDCM
67365,85397,RDCM
67366,85398,RIFL
67367,85399,RTRO
67368,85399,
67369,85399,
67370,85399,POWW
67371,85400,SEYE
67372,85401,SGPH
67373,85401,SIGA
67374,85401,
67375,85401,SIGA
67376,85402,STRZ
67377,85402,STRZ
67378,85403,TCIVB
67379,85404,AMHD
67380,85404,AMHD
67381,85404,AMHD
67382,85404,HIST
67383,85405,UFAB
67384,85405,UFAB
67385,85406,VCBK
67386,85406,VCBI
67387,85408,ACEI
67388,85408,ACEI
67389,85408,ACEI
67390,85409,CBCA
67391,85409,CBCA
67392,85410,AER
67393,85411,PLB
67394,85411,PLB
67395,85411,
67396,85411,AIPC
67397,85412,ANWI
67398,85412,
67399,85412,ANWI
67400,85413,INV
67401,85413,INV
67402,85413,INV
67403,85413,INV
67404,85413,AMNT
67405,85414,NLY
67406,85414,NLY
67407,85414,NLY
67408,85414,NLY
67409,85414,NLY
67410,85414,NLY
67411,85415,KLB
67412,85415,KLB
67413,85415,KLB
67414,85415,MBAY
67415,85415,MBAY
67416,85416,BRS
67417,85416,BRS
67418,85417,BIB
67419,85417,BIB
67420,85418,CAC
67421,85418,CAC
67422,85418,CAC
67423,85419,CSU
67424,85419,CSU
67425,85419,CSU
67426,85419,CSU
67427,85419,SNDA
67428,85419,SNDA
67429,85420,CHC
67430,85420,CHC
67431,85420,CHC
67432,85420,CHC
67433,85420,CHC
67434,85420,CHC
67435,85421,CHL
67436,85421,CHL
67437,85421,CHL
67438,85421,CHL
67439,85421,CHL
67440,85422,KTN
67441,85422,KTN
67442,85423,DYS
67443,85424,DRQ
67444,85424,INVX
67445,85425,FTE
67446,85425,FTE
67447,85425,FTE
67448,85425,ORAN
67449,85425,ORAN
67450,85425,ORAN
67451,85426,GET
67452,85426,GET
67453,85426,GET
67454,85426,RHP
67455,85426,RHP
67456,85427,GPI
67457,85429,IXX
67458,85431,LNR
67459,85431,LNR
67460,85431,LNR
67461,85432,TUC
67462,85433,NFI
67463,85433,NFI
67464,85433,NFI
67465,85433,NFI
67466,85433,NFI
67467,85434,NYE
67468,85434,NYE
67469,85434,AHM
67470,85435,NYE
67471,85436,PTN
67472,85437,SFT
67473,85437,SFT
67474,85439,
67475,85439,
67476,85439,CMPSU
67477,85439,APFC
67478,85439,
67479,85439,APFC
67480,85439,APFC
67481,85440,SRI
67482,85440,SRI
67483,85440,SRI
67484,85441,SAE
67485,85442,TSM
67486,85444,TOW
67487,85445,UNA
67488,85445,UNA
67489,85445,IN
67490,85445,IN
67491,85446,VEB
67492,85446,EON
67493,85446,EON
67494,85447,ABNY
67495,85447,ABNY
67496,85447,ASB
67497,85449,FDP
67498,85449,FDP
67499,85449,FDP
67500,85449,FDP
67501,85449,FDP
67502,85449,FDP
67503,85449,FDP
67504,85450,ABIIA
67505,85450,IUSAA
67506,85451,ABPA
67507,85452,ACMR
67508,85453,ANNB
67509,85453,ANNB
67510,85453,ANNB
67511,85454,AVTM
67512,85455,AMSB
67513,85455,AMSB
67514,85455,AMSB
67515,85456,BERW
67516,85457,CBTE
67517,85458,CCRD
67518,85458,CCRD
67519,85459,CHRW
67520,85459,CHRW
67521,85459,CHRW
67522,85460,CNBT
67523,85460,CNBT
67524,85461,CNDO
67525,85461,CNDO
67526,85462,COGIF
67527,85462,COGI
67528,85463,CRXA
67529,85464,CWST
67530,85465,ENGEF
67531,85466,FDJA
67532,85467,FORTY
67533,85468,FSFF
67534,85469,HACHA
67535,85470,ICMI
67536,85471,AMTL
67537,85471,AMTL
67538,85472,IRETS
67539,85472,IRET
67540,85472,IRET
67541,85472,IRET
67542,85472,CSR
67543,85473,ITCD
67544,85474,IVTC
67545,85475,JEVC
67546,85476,KOFX
67547,85477,LGTY
67548,85477,LGTY
67549,85478,LITE
67550,85478,LITE
67551,85479,MFNX
67552,85479,MFNX
67553,85480,MICTF
67554,85480,MICT
67555,85481,MMCN
67556,85481,MMCN
67557,85482,NRCI
67558,85482,NRCIB
67559,85483,NTKI
67560,85484,NTRL
67561,85485,OAOT
67562,85486,OMGA
67563,85486,TRAD
67564,85487,ORTH
67565,85488,OSIS
67566,85488,OSIS
67567,85489,OSIX
67568,85490,AVID
67569,85490,AVID
67570,85491,OTFC
67571,85492,PFCO
67572,85492,PFCO
67573,85493,PGEI
67574,85494,PGLAF
67575,85494,PGLA
67576,85494,PGLA
67577,85495,PHCC
67578,85496,PSEM
67579,85498,RENEF
67580,85498,RENE
67581,85499,RENX
67582,85500,ROAC
67583,85500,ROAC
67584,85501,RSLCF
67585,85501,RSLC
67586,85502,SCMM
67587,85502,INVE
67588,85502,INVE
67589,85502,INVE
67590,85502,INVE
67591,85503,SIXR
67592,85504,SPRI
67593,85505,STGC
67594,85506,SXNB
67595,85506,SXNB
67596,85507,TCMS
67597,85507,TCMS
67598,85508,TKTL
67599,85509,TMAX
67600,85510,TONSF
67601,85510,TONS
67602,85510,TONS
67603,85511,TRMS
67604,85511,GEVA
67605,85512,TSIC
67606,85513,UBIX
67607,85514,WHCP
67608,85515,ZMTX
67609,85516,PWER
67610,85516,PWER
67611,85517,CHH
67612,85518,PATH
67613,85519,AMHC
67614,85519,AMHC
67615,85519,ACH
67616,85520,ZVX
67617,85520,ZVX
67618,85520,ZVXI
67619,85521,AFCO
67620,85522,AMCC
67621,85522,AMCC
67622,85523,AMSO
67623,85523,AMM
67624,85523,AMM
67625,85523,AMM
67626,85523,AMM
67627,85524,APPM
67628,85524,RDLX
67629,85524,RGX
67630,85525,ATCH
67631,85526,BASI
67632,85526,NOTV
67633,85527,AMWE
67634,85527,AMW
67635,85527,AMW
67636,85528,BAYB
67637,85528,BAYB
67638,85529,BBQZY
67639,85529,BBQZ
67640,85530,BNRX
67641,85530,BNRX
67642,85530,BNRX
67643,85531,BRHZ
67644,85531,BFAM
67645,85532,BUYR
67646,85532,BOSS
67647,85533,CLRT
67648,85534,COVN
67649,85534,COVN
67650,85535,ANTC
67651,85536,CRGO
67652,85537,CRRR
67653,85537,CRRR
67654,85538,CRSZ
67655,85538,QUOB
67656,85539,CTHR
67657,85539,CTHR
67658,85539,CTHR
67659,85540,CTIB
67660,85540,CTIB
67661,85540,CTIB
67662,85540,CTIB
67663,85540,YHGJ
67664,85541,DENT
67665,85542,DNLI
67666,85543,AOGI
67667,85544,ELIX
67668,85545,ESATY
67669,85545,ESAT
67670,85546,FMAX
67671,85546,FMAX
67672,85547,FNHC
67673,85547,FNCM
67674,85547,FNCM
67675,85548,FRND
67676,85548,FRN
67677,85549,GLGC
67678,85549,ORXE
67679,85549,ORXE
67680,85549,ORXE
67681,85550,GMTC
67682,85551,APPL
67683,85551,APPL
67684,85551,APK
67685,85551,APK
67686,85552,HHLAF
67687,85552,
67688,85552,HHLF
67689,85552,HHL
67690,85552,PKN
67691,85552,PKZ
67692,85553,HOLT
67693,85554,HOTD
67694,85554,CODY
67695,85554,POPM
67696,85554,POPM
67697,85555,HWLD
67698,85556,HYBR
67699,85556,
67700,85556,HYBR
67701,85557,IAIS
67702,85558,IBHVF
67703,85559,INBA
67704,85559,IBCA
67705,85559,IBCA
67706,85559,IBCA
67707,85560,ITVU
67708,85561,LDMK
67709,85562,LNCC
67710,85563,LTCW
67711,85564,MSSI
67712,85564,MSSI
67713,85564,ILGN
67714,85564,
67715,85564,ILI
67716,85564,ILI
67717,85565,NANX
67718,85566,NCES
67719,85567,OYOG
67720,85567,GEOS
67721,85568,PACI
67722,85569,PEMFF
67723,85570,ARID
67724,85570,ARID
67725,85570,PAGH
67726,85570,PAGH
67727,85570,CLCI
67728,85570,CLCI
67729,85570,CLCI
67730,85570,CLCI
67731,85570,CLCI
67732,85570,
67733,85570,
67734,85570,CDZI
67735,85571,PGNX
67736,85572,PHON
67737,85572,SONT
67738,85572,SONT
67739,85572,SONT
67740,85572,
67741,85572,
67742,85572,ECTE
67743,85572,ECTE
67744,85573,PRTG
67745,85573,ENHT
67746,85574,PTVL
67747,85574,PTVL
67748,85575,PWHS
67749,85575,PWHS
67750,85575,PWHS
67751,85576,RNWK
67752,85576,RNWK
67753,85576,RNWK
67754,85577,SCBHF
67755,85577,ASIG
67756,85578,SOMN
67757,85579,SPLN
67758,85579,SPLN
67759,85581,TGNT
67760,85582,TIMBZ
67761,85583,TKGFA
67762,85583,TKGF
67763,85583,CNTV
67764,85583,CNTV
67765,85584,TWFC
67766,85585,VIRGY
67767,85585,VIRGY
67768,85586,ARKR
67769,85586,RK
67770,85586,ARKR
67771,85587,VRBA
67772,85588,XLSW
67773,85589,XTRM
67774,85590,YDNT
67775,85590,YDNT
67776,85592,AMB
67777,85592,PLD
67778,85593,AMG
67779,85593,AMG
67780,85593,AMG
67781,85593,AMG
67782,85594,VENT
67783,85594,VENT
67784,85594,ASDR
67785,85594,ASDR
67786,85594,ASDR
67787,85594,ASDR
67788,85596,SKI
67789,85596,SKI
67790,85597,PIN
67791,85597,PIN
67792,85598,BDI
67793,85599,CIT
67794,85600,CDF
67795,85602,SID
67796,85603,DRF
67797,85604,EPR
67798,85604,EPR
67799,85606,MAK
67800,85606,MAK
67801,85606,ESR
67802,85606,ESR
67803,85607,ATKN
67804,85607,ATKN
67805,85607,ATKN
67806,85608,DA
67807,85608,DA
67808,85608,DA
67809,85609,HSH
67810,85610,HWM
67811,85611,HYC
67812,85612,IIR
67813,85613,IHF
67814,85614,LMM
67815,85614,LMM
67816,85615,ATMD
67817,85615,ATMD
67818,85616,LFL
67819,85616,LFL
67820,85616,LFL
67821,85616,LFL
67822,85616,LFL
67823,85616,LFL
67824,85616,LTM
67825,85617,MTA
67826,85617,MTA
67827,85617,MTA
67828,85617,MTA
67829,85618,MWI
67830,85619,MT
67831,85619,LQI
67832,85619,LQI
67833,85619,LQI
67834,85620,MGM
67835,85620,MGM
67836,85621,MTD
67837,85621,MTD
67838,85622,NIL
67839,85622,NOBL
67840,85623,ADUC
67841,85623,ADUC
67842,85623,
67843,85623,ADUC
67844,85623,ADUC
67845,85624,PGE
67846,85625,ROV
67847,85625,SPC
67848,85625,SPC
67849,85626,AGS
67850,85626,AGS
67851,85626,AGS
67852,85627,SAH
67853,85627,SAH
67854,85629,TCC
67855,85630,WTW
67856,85630,WTW
67857,85631,ACAD
67858,85631,ADSK
67859,85632,BNV
67860,85633,SIL
67861,85633,SIL
67862,85634,BSW
67863,85635,TLM
67864,85636,BCM
67865,85636,CM
67866,85636,CM
67867,85636,CM
67868,85638,FSC
67869,85639,AXM
67870,85639,AXM
67871,85640,BEV
67872,85641,YFM
67873,85645,CPO
67874,85645,INGR
67875,85646,RMY
67876,85647,DTG
67877,85648,ECM
67878,85649,EBI
67879,85650,ADIE
67880,85650,ADIE
67881,85651,FMM
67882,85651,FMM
67883,85651,FMM
67884,85652,FPB
67885,85653,FBG
67886,85653,FBR
67887,85653,FBR
67888,85653,FBR
67889,85653,AI
67890,85653,AI
67891,85653,AI
67892,85653,AI
67893,85653,AI
67894,85653,AAIC
67895,85653,AAIC
67896,85654,TGP
67897,85654,TGP
67898,85655,XPT
67899,85656,MBP
67900,85656,MBP
67901,85656,MBP
67902,85656,MPB
67903,85656,MPB
67904,85658,RTN
67905,85659,RPI
67906,85659,AIII
67907,85659,AIII
67908,85660,SSA
67909,85661,SIB
67910,85662,VIZ
67911,85663,URI
67912,85663,URI
67913,85663,URI
67914,85663,URI
67915,85666,ASII
67916,85666,ASII
67917,85668,CVTX
67918,85668,CVTX
67919,85669,NWFI
67920,85669,NWFI
67921,85670,ROSI
67922,85671,ABMC
67923,85671,ABMC
67924,85671,ABMC
67925,85672,AGTO
67926,85673,ALYD
67927,85673,IARC
67928,85673,IARC
67929,85673,IARC
67930,85674,LUBE
67931,85674,
67932,85674,LUBE
67933,85675,AMSGA
67934,85675,AMSG
67935,85675,AMSG
67936,85675,EVHC
67937,85675,EVHC
67938,85676,AMSGB
67939,85677,BDRY
67940,85678,BLCA
67941,85679,BSXT
67942,85679,BSXT
67943,85680,CBKN
67944,85680,CBKN
67945,85682,CLM
67946,85682,CLM
67947,85682,
67948,85682,CLMTS
67949,85682,CMTI
67950,85682,CMTI
67951,85682,AVAL
67952,85682,AVAL
67953,85682,AVL
67954,85683,CKEYF
67955,85683,CKEY
67956,85684,CNNG
67957,85685,CVGR
67958,85685,ENCO
67959,85685,ENCO
67960,85686,DPMD
67961,85686,DMI
67962,85686,DEPO
67963,85686,ASRT
67964,85686,ASRT
67965,85686,ASRT
67966,85687,ENGSY
67967,85688,TEMPA
67968,85688,ESREF
67969,85688,ESREF
67970,85689,FLXI
67971,85690,FOCL
67972,85691,GICOF
67973,85691,MNTE
67974,85691,MNTE
67975,85692,HAYZ
67976,85692,HAYZ
67977,85693,HCBC
67978,85694,HERBB
67979,85695,IACO
67980,85696,IMAG
67981,85697,ISAC
67982,85698,IVISF
67983,85698,IVIS
67984,85699,LYNX
67985,85699,LYNX
67986,85699,LYNX
67987,85699,SLXA
67988,85700,MDWY
67989,85701,METNF
67990,85701,ATTC
67991,85702,MPWG
67992,85703,BTFC
67993,85703,BTFC
67994,85703,PRFC
67995,85704,MTMS
67996,85705,NICKF
67997,85705,NICK
67998,85705,NICK
67999,85705,OMCC
68000,85706,NYMXF
68001,85706,NYMX
68002,85706,NYMX
68003,85707,OMNI
68004,85707,OMNI
68005,85707,OMNI
68006,85708,PEDE
68007,85708,PEDE
68008,85709,PHLI
68009,85710,POWI
68010,85710,
68011,85710,POWI
68012,85710,
68013,85710,POWI
68014,85711,BTRI
68015,85711,BTRI
68016,85711,MRR
68017,85711,MRR
68018,85712,PRED
68019,85713,PVII
68020,85714,SNBJ
68021,85714,SNBJ
68022,85714,SBKC
68023,85715,SPLI
68024,85715,SPLI
68025,85716,TIER
68026,85716,TIER
68027,85716,
68028,85716,TIER
68029,85716,OPAY
68030,85717,UCBC
68031,85717,UCBC
68032,85718,USVI
68033,85719,USWB
68034,85720,WMFG
68035,85721,WSBI
68036,85722,GNET
68037,85723,FAL
68038,85724,CECO
68039,85724,CECO
68040,85724,PRDO
68041,85725,CFFI
68042,85725,CFFI
68043,85726,DINE
68044,85726,
68045,85726,DENN
68046,85727,DISS
68047,85728,EVBS
68048,85729,GRTS
68049,85729,TSA
68050,85730,BMJF
68051,85730,BMJF
68052,85731,HFWA
68053,85732,HPAC
68054,85732,HPAC
68055,85733,IFLY
68056,85734,JAGI
68057,85734,JAGI
68058,85734,JAGI
68059,85735,JPST
68060,85735,JPST
68061,85736,LGCB
68062,85736,LICB
68063,85737,MGNB
68064,85737,MGNB
68065,85738,MRCY
68066,85738,MRCY
68067,85739,MRGE
68068,85739,MRGE
68069,85739,MRGE
68070,85740,MYST
68071,85741,NARA
68072,85741,NARA
68073,85741,NARA
68074,85741,BBCN
68075,85741,HOPE
68076,85742,NOGAF
68077,85743,RLAXY
68078,85744,RMTI
68079,85744,RMTI
68080,85744,RMTI
68081,85744,RMTI
68082,85745,RNET
68083,85746,BNHB
68084,85746,BNHB
68085,85747,SANPY
68086,85747,LOILY
68087,85748,SFBC
68088,85749,SLFI
68089,85749,SLFI
68090,85750,SOAP
68091,85751,TSBK
68092,85751,TSBK
68093,85752,UTBI
68094,85753,VRSN
68095,85753,VRSN
68096,85754,BPMI
68097,85755,WINS
68098,85755,WINS
68099,85755,EITI
68100,85755,WINS
68101,85756,WSCC
68102,85756,WSCC
68103,85757,ACY
68104,85757,MTMT
68105,85757,MPU
68106,85757,MPU
68107,85758,APN
68108,85759,WEL
68109,85759,
68110,85759,WEL
68111,85759,WEL
68112,85759,WEL
68113,85759,WEL
68114,85759,WEL
68115,85759,WEL
68116,85760,CNV
68117,85760,CNV
68118,85760,CNV
68119,85761,CTR
68120,85762,BBCM
68121,85762,BBCM
68122,85762,BBB
68123,85763,CDC
68124,85763,WPC
68125,85763,WPC
68126,85763,WPC
68127,85763,WPC
68128,85763,WPC
68129,85765,DIA
68130,85765,DIA
68131,85765,DIA
68132,85766,ETT
68133,85767,HSM
68134,85768,IEE
68135,85768,IES
68136,85768,
68137,85768,IESC
68138,85768,IESC
68139,85769,KBL
68140,85770,MDS
68141,85770,MDS
68142,85770,MDS
68143,85771,NHR
68144,85771,NHR
68145,85772,RAS
68146,85772,RAS
68147,85772,RAS
68148,85772,RAS
68149,85772,RAS
68150,85773,RP
68151,85773,
68152,85773,RP
68153,85774,SEV
68154,85774,SEV
68155,85775,AJX
68156,85776,TAG
68157,85776,TAG
68158,85776,TLN
68159,85777,UU
68160,85777,UU
68161,85777,UU
68162,85778,WNS
68163,85779,SMEDF
68164,85779,SMED
68165,85780,MMX
68166,85780,MMX
68167,85781,ADG
68168,85781,WPZ
68169,85782,BAL
68170,85782,BAL
68171,85785,CYE
68172,85785,CYE
68173,85786,DRD
68174,85787,EVV
68175,85787,EVV
68176,85789,BOMS
68177,85789,BOMS
68178,85789,BOMS
68179,85789,BXS
68180,85789,BXS
68181,85789,CADE
68182,85789,CADE
68183,85789,CADE
68184,85790,MUF
68185,85791,PFC
68186,85792,PWR
68187,85793,ROS
68188,85793,ROS
68189,85795,SSN
68190,85796,SCS
68191,85796,SCS
68192,85796,SCS
68193,85797,BSGI
68194,85798,SBB
68195,85798,SBB
68196,85798,SBBX
68197,85798,SBBX
68198,85799,JST
68199,85799,JST
68200,85799,JST
68201,85800,ACSY
68202,85800,AYS
68203,85801,AMSFF
68204,85801,ASI
68205,85801,ASI
68206,85801,ASI
68207,85801,ASI
68208,85802,APWR
68209,85803,ARTI
68210,85804,BDMS
68211,85804,BDMS
68212,85804,BDMS
68213,85805,BONS
68214,85806,CARS
68215,85807,CAWW
68216,85807,AWWC
68217,85808,CDNW
68218,85808,CDNW
68219,85808,CDNW
68220,85809,CMAN
68221,85810,BDRN
68222,85810,BDRN
68223,85810,HTWN
68224,85810,HTWN
68225,85811,CMPS
68226,85812,CNDR
68227,85813,CRSB
68228,85814,CTAC
68229,85814,CTAC
68230,85815,CTWO
68231,85816,DCLK
68232,85817,DECAF
68233,85817,DECA
68234,85818,DMSC
68235,85818,RPD
68236,85819,DOCC
